Country Name,Country Code,Indicator Name_x,Indicator Code_x,Region,IncomeGroup,Year,Nuclear Production,Indicator Name_y,Indicator Code_y,Oil Production,Indicator Name,Indicator Code,Renewable Production,Total Production,Nuclear Proportion,Oil Proportion,Renewable Proportion
Kiribati,KIR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2018,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Kiribati,KIR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2019,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Kiribati,KIR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2020,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Kiribati,KIR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Lower middle income,2021,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2000,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,4.11,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,4.11,0.0,1.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2001,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.01,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,5.01,0.0,1.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2002,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.13,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,5.13,0.0,1.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2003,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,4.7,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,4.7,0.0,1.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2004,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,4.53,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,4.53,0.0,1.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2005,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.64,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,3.64,0.0,1.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2006,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.85,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,2.85,0.0,1.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2007,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.54,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,3.54,0.0,1.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2008,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.37,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,3.37,0.0,1.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2009,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.82,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,2.82,0.0,1.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2010,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.63,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,2.63,0.0,1.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2011,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.2,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,3.2,0.0,1.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2012,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.87,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,2.87,0.0,1.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2013,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.12,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,3.12,0.0,1.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2014,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.28,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,3.28,0.0,1.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2015,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.92,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,5.92,0.0,1.0,0.0
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2016,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2017,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2018,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2019,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2020,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
"Korea, Dem. People's Rep.",PRK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,Low income,2021,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2000,37.77,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,11.99,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,101000000.0,101000049.76,3.7396021179940457e-07,1.1871281280049936e-07,0.9999995073269754
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2001,36.27,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,11.54,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,107000000.0,107000047.81,3.3897181115661414e-07,1.0785041909973329e-07,0.9999995531777697
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2002,36.11,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,9.58,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,201000000.0,201000045.69,1.796517004562876e-07,4.76616807081483e-08,0.9999997726866189
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2003,37.78,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,9.21,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,221000000.0,221000046.99,1.7095018989615644e-07,4.167419928384333e-08,0.9999997873756108
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2004,35.65,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,7.55,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,301000000.0,301000043.2,1.1843852120749463e-07,2.5083052878445568e-08,0.9999998564784259
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2005,37.84,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,6.26,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,379000000.0,379000044.1,9.984167703689193e-08,1.6517148473862142e-08,0.9999998836411744
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2006,36.98,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.63,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,550000000.0,550000042.61,6.723635842737957e-08,1.023636284332469e-08,0.9999999225272787
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2007,33.56,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.91,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,926000000.0,926000039.47,3.624189910316657e-08,6.382289144806747e-09,0.9999999573758117
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2008,34.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.46,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1306000000.0,1306000037.46,2.6033689911774865e-08,2.649310796904148e-09,0.9999999713169992
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2009,32.72,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,4.39,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1874000000.0,1874000037.11,1.7459978309530527e-08,2.3425826643899454e-09,0.9999999801974391
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2010,29.92,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.81,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,2504000000.0,2504000033.73,1.1948881628180601e-08,1.5215654747115002e-09,0.9999999865295529
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2011,29.75,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.2,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,2881000000.0,2881000032.95,1.032627548064881e-08,1.1107254298513007e-09,0.9999999885629992
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2012,28.31,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.99,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,3124000000.0,3124000032.3,9.06209977826318e-09,1.2772086935807167e-09,0.9999999896606915
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2013,25.8,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.98,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,4494000000.0,4494000029.78,5.7409879459353315e-09,8.856252722799465e-10,0.9999999933733869
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2014,28.65,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.19,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,5801000000.0,5801000031.84,4.938803627434665e-09,5.49905185742289e-10,0.9999999945112912
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2015,30.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.28,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,8260000000.0,8260000032.28,3.6319612448862337e-09,2.7602905461135374e-10,0.9999999960920097
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2016,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2017,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2018,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2019,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2020,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
"Korea, Rep.",KOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,East Asia & Pacific,High income,2021,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2000,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.64,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.64,0.0,1.0,0.0
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2001,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.64,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.64,0.0,1.0,0.0
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2002,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.65,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.65,0.0,1.0,0.0
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2003,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.72,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.72,0.0,1.0,0.0
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2004,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.64,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.64,0.0,1.0,0.0
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2005,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.61,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.61,0.0,1.0,0.0
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2006,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.65,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.65,0.0,1.0,0.0
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2007,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.64,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.64,0.0,1.0,0.0
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2008,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.64,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.64,0.0,1.0,0.0
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2009,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.3,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.3,0.0,1.0,0.0
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2010,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.43,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1000000.0,1000000.43,0.0,4.2999981510007946e-07,0.9999995700001848
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2011,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.36,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.36,0.0,1.0,0.0
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2012,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.24,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.24,0.0,1.0,0.0
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2013,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.23,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.23,0.0,1.0,0.0
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2014,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.28,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.28,0.0,1.0,0.0
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2015,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.25,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.25,0.0,1.0,0.0
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2016,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2017,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2018,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2019,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2020,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Kosovo,XKX,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Europe & Central Asia,Upper middle income,2021,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,,,
Kuwait,KWT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Middle East & North Africa,High income,2000,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,67.06,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,67.06,0.0,1.0,0.0
Kuwait,KWT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Middle East & North Africa,High income,2001,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,69.29,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,69.29,0.0,1.0,0.0
Kuwait,KWT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Middle East & North Africa,High income,2002,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,78.01,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,78.01,0.0,1.0,0.0
Kuwait,KWT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Middle East & North Africa,High income,2003,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,75.38,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,75.38,0.0,1.0,0.0
Kuwait,KWT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Middle East & North Africa,High income,2004,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,72.3,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,72.3,0.0,1.0,0.0
Kuwait,KWT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Middle East & North Africa,High income,2005,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,74.91,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,74.91,0.0,1.0,0.0
Kuwait,KWT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Middle East & North Africa,High income,2006,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,68.59,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,68.59,0.0,1.0,0.0
Kuwait,KWT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Middle East & North Africa,High income,2007,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,68.1,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,68.1,0.0,1.0,0.0
Kuwait,KWT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Middle East & North Africa,High income,2008,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,64.33,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,64.33,0.0,1.0,0.0
Kuwait,KWT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Middle East & North Africa,High income,2009,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,71.16,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,71.16,0.0,1.0,0.0
Kuwait,KWT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Middle East & North Africa,High income,2010,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,65.37,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,65.37,0.0,1.0,0.0
Kuwait,KWT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,Middle East & North Africa,High income,2011,0.0,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,61.98,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,61.98,0.0,1.0,0.0
