Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,52.9,51.49,52.59,53.68,54.77,55.85,56.94,58.04,59.14,56.9,61.37,62.51,57.9,64.85,68.6,67.25,69.32,74.27,71.0,74.97,76.56,0.0
Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.49,95.4,95.29,95.18,95.07,94.96,91.02,94.74,94.64,94.55,91.2,94.41,94.37,94.34,94.34,94.9,95.82,96.7,97.4,97.83,98.2,0.0
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Eswatini,SWZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,20.2,26.9,25.81,28.61,31.4,34.19,35.2,39.79,42.6,38.6,45.55,51.15,54.37,57.56,65.0,64.01,63.43,73.5,73.92,76.87,79.73,0.0
Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.98,99.95,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.09,94.4,96.1,95.01,95.3,95.6,99.0,96.2,96.51,96.83,97.0,98.15,98.39,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.48,93.22,86.6,92.67,92.39,92.11,99.51,91.55,91.28,91.03,92.7,91.51,90.79,90.15,89.98,89.82,89.67,89.53,86.0,89.27,89.14,0.0
Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.6,94.87,95.16,95.45,95.74,96.02,96.31,96.6,96.9,100.0,100.0,100.0,93.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.4,0.0
Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,3.18,3.53,3.87,4.2,3.5,4.86,5.2,5.53,5.88,6.23,6.4,8.98,7.84,8.13,8.41,7.7,9.26,10.9,10.11,8.4,11.08,0.0
East Asia & Pacific (IDA & IBRD countries),TEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.32,91.88,92.41,92.63,93.55,93.14,94.26,94.35,94.83,95.5,95.88,96.53,96.78,96.99,97.1,97.49,97.57,98.27,98.27,98.44,98.36,0.0
Europe & Central Asia (IDA & IBRD countries),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9,99.91,99.92,99.94,99.92,99.9,99.89,99.9,99.92,99.93,99.95,99.94,99.96,99.95,99.97,98.51,99.94,99.98,99.98,99.99,99.99,0.0
Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,16.96,19.6,21.35,23.1,24.84,26.59,27.9,30.08,31.84,33.61,30.79,39.7,39.0,40.83,45.7,44.65,46.77,48.0,50.0,52.36,54.0,0.0
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,82.1,90.45,91.08,91.7,92.32,92.94,99.15,94.19,94.83,98.96,99.7,99.35,99.11,99.44,99.46,99.6,99.85,99.9,99.82,99.9,100.0,0.0
Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.47,98.63,99.0,100.0,98.63,99.3,98.62,98.62,98.62,99.0,98.67,98.72,99.1,98.86,98.96,98.0,99.21,99.3,99.3,99.63,99.78,0.0
Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.6,99.74,99.72,99.7,99.67,99.65,99.84,99.61,99.6,99.6,100.0,99.88,99.9,99.91,99.94,100.0,99.99,100.0,100.0,99.9,100.0,0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.55,92.2,92.53,92.6,93.1,93.44,94.17,94.4,95.16,95.3,95.79,96.12,96.51,96.79,96.98,97.23,97.44,97.69,97.76,98.05,98.48,0.0
Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,17.59,25.6,23.96,27.7,30.31,33.49,36.66,36.6,43.03,46.22,38.0,52.66,55.9,59.16,62.44,67.28,76.5,79.78,85.38,90.8,96.12,0.0
Middle East & North Africa (IDA & IBRD countries),TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.46,91.7,91.6,92.54,92.45,93.15,95.33,93.32,93.95,94.05,95.01,95.06,94.56,96.55,95.36,95.88,96.25,97.27,95.59,96.71,96.86,0.0
Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,85.58,86.29,87.0,87.7,88.4,89.1,92.3,90.51,91.22,91.94,92.68,92.18,92.8,94.98,95.79,100.0,97.02,98.36,99.13,98.4,100.0,0.0
South Asia (IDA & IBRD),TSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,56.24,54.17,59.85,61.49,61.82,64.81,65.86,68.03,70.33,72.36,73.19,67.05,77.49,78.71,80.76,84.61,86.3,89.4,92.71,94.04,95.78,0.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,25.57,26.08,27.27,29.5,29.34,29.29,30.8,32.42,32.31,32.49,33.3,35.88,36.82,37.95,38.29,39.07,43.75,43.73,46.37,47.1,48.35,0.0
Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.29,96.93,97.12,97.31,97.49,97.67,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.8,97.3,97.8,98.4,99.0,99.3,99.4,99.4,99.4,99.5,99.5,99.5,99.5,99.7,99.8,99.9,100.0,100.0,99.8,100.0,100.0,0.0
Turkiye,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,99.99,99.96,99.92,99.88,99.85,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.63,94.84,94.63,95.23,95.42,95.6,95.79,96.7,96.19,96.41,96.63,96.87,97.67,97.41,97.7,98.01,97.3,98.85,99.07,99.7,99.69,0.0
Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,8.92,9.86,10.8,11.1,11.4,13.59,14.52,15.45,11.5,11.2,14.8,14.2,15.3,16.4,23.5,26.17,32.8,32.25,35.05,37.66,39.9,0.0
Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,7.35,8.6,7.8,10.56,11.63,8.9,9.0,14.82,15.89,10.0,12.1,14.6,20.32,13.9,20.4,18.5,26.7,32.52,41.92,41.3,42.07,0.0
Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,99.89,100.0,99.8,100.0,100.0,100.0,100.0,99.87,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Upper middle income,UMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.59,96.09,96.47,96.68,96.94,97.19,97.62,97.68,97.98,98.26,98.69,98.84,99.02,99.09,99.13,98.9,99.19,99.27,99.24,99.31,99.37,0.0
Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.68,97.79,97.89,97.98,98.07,98.17,98.51,98.69,98.78,99.1,99.3,99.17,99.6,99.61,99.66,99.71,99.7,99.8,99.8,99.9,100.0,0.0
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Uzbekistan,UZB,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.59,99.63,99.7,99.68,99.7,99.73,99.49,99.77,99.81,99.85,99.91,99.96,99.99,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,79.88,82.41,82.47,83.75,85.03,86.31,87.6,88.79,90.18,91.48,92.8,94.13,95.48,96.85,98.24,99.64,99.8,99.98,100.0,100.0,100.0,0.0
"Venezuela, RB",VEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.9,99.9,99.8,95.7,99.1,98.86,99.3,98.89,98.91,98.95,99.05,98.84,99.21,99.26,100.0,100.0,99.4,99.2,99.91,99.98,100.0,0.0
British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.41,97.52,97.63,97.72,97.82,97.91,98.01,98.11,98.21,98.33,98.3,98.66,98.85,99.02,99.18,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Virgin Islands (U.S.),VIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0
Vietnam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.83,88.61,89.1,90.15,90.91,96.1,96.0,93.21,93.98,96.1,97.43,99.0,97.89,98.55,99.2,99.82,99.2,100.0,100.0,99.4,100.0,0.0
Vanuatu,VUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,22.14,23.94,25.74,27.53,29.31,31.09,26.44,33.62,36.47,33.29,44.1,41.94,43.79,31.7,49.06,52.21,57.82,62.8,61.75,64.59,67.33,0.0
World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,78.22,77.87,79.34,79.93,80.15,80.65,81.36,81.85,82.48,82.85,83.22,82.17,84.74,85.24,85.65,86.62,87.7,88.59,89.57,90.01,90.52,0.0
Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.86,88.58,89.3,90.02,90.73,91.44,96.37,92.87,98.1,97.9,96.36,96.67,96.83,97.42,97.9,99.07,99.62,96.8,99.99,99.2,100.0,0.0
Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,99.75,99.75,99.68,99.86,99.8,99.8,0.0,100.0,0.0,0.0
"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,49.19,50.34,51.49,52.63,49.59,54.9,55.8,57.19,58.34,59.5,60.68,61.86,52.41,75.6,66.1,67.31,68.86,79.2,62.0,72.75,73.76,0.0
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,72.28,70.2,76.7,78.8,80.9,80.8,80.7,82.0,81.9,82.6,82.9,83.6,85.3,85.2,85.9,85.3,83.9,84.4,84.7,85.0,84.39,0.0
Zambia,ZMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,16.7,20.17,17.4,18.5,20.3,23.32,24.11,18.5,25.7,26.5,22.0,28.16,29.01,29.89,27.9,31.1,35.43,40.3,40.32,43.0,44.52,0.0
Zimbabwe,ZWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,33.65,34.17,34.2,35.19,35.69,36.19,37.2,37.2,37.72,43.37,38.78,36.9,44.0,40.5,32.3,33.7,42.56,44.18,45.57,46.78,52.75,0.0
